07-29 16:24:40.190 I/[APP][Time](27331): Init using time: 58 ms, current time: 1406622280198 ms
07-29 16:24:40.670 I/VOLOG   (27331): /home/vbuild/mod/29204/main/Source/DRM/Verimatrix/AES128/Project/ndk/v6/jni/../../../../../../../../Common/voLog.c::vologInit0x0a030000::122 @#@#log pWorkPath: /data/data/com.visualon.AppUI/lib/
07-29 16:24:40.670 I/VOLOG   (27331): /home/vbuild/mod/29204/main/Source/DRM/Verimatrix/AES128/Project/ndk/v6/jni/../../../../../../../../Common/voLog.c::voLoadModule0x0a030000::287 @#@#log szDll: /data/data/com.visualon.AppUI/lib/libvoLogSys.so
07-29 16:24:40.670 I/VOLOG   (27331): /home/vbuild/mod/29204/main/Source/DRM/Verimatrix/AES128/Project/ndk/v6/jni/../../../../../../../../Common/voLog.c::voLoadModule0x0a030000::308 @#@#log voLoadModule(0x0a030000)(0xb000fa2c, 0x531a6714, 0x531a6728, 0x531a6740, 0x531a6754)
07-29 16:24:40.670 I/VOLOG   (27331): /home/vbuild/mod/29204/main/Source/DRM/Verimatrix/AES128/Project/ndk/v6/jni/../../../../../../../../Common/voLog.c::vologInit0x0a030000::143 @#@#log maxlevel: 4
07-29 16:24:48.210 I/VOLOG   (27331): 16:24:48.225 @@@VOLOG,   Info, 00150000, 022DE700, voChannelItemThread.cpp, ToDealItem_II, 1655, New "audio&video" Chunk:cars_600_00002.ts, (ASTrackID:0, Flag:0x00000000, Live Time:(-1), Dead Time: (-1),StartTime:12000) Current Time: 2014-07-29 16:24:47:416 [1406622287416], PreviousStartTime:0 
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.228 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 581, u_flag 2, e_source_format 8100
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.228 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 687, szCurURL http://10.2.68.24/ericsson/drm/cars/cars_600-nodrm.m3u8
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.228 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 688, szKeyString #EXT-X-KEY:METHOD=AES-128,URI="https://public-ott-nodrm.verimatrix.com/CAB/keyfile?r=31&t=VOD&p=0"
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 689, uSequenceNum 1
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OpenChunkDRMInfo, 901, +lock 6
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OpenChunkDRMInfo, 903, -lock 6
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 730, +lock 3
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 732, -lock 3
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, VerifyVR, 138, VR IsHandshakeVerified+
07-29 16:24:48.220 I/VOLOG   (27331): 16:24:48.229 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, VerifyVR, 140, VR IsHandshakeVerified- 1
07-29 16:24:48.460 I/[APP][Time](27331): Buffer using time: 7417 ms, current time: 1406622288473 ms
07-29 16:24:48.540 I/[APP][Time](27331): Open to render using time: 7898 ms, current time: 1406622288557 ms
07-29 16:24:48.860 I/VOLOG   (27331): 16:24:48.869 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 581, u_flag 2, e_source_format 8100
07-29 16:24:48.860 I/VOLOG   (27331): 16:24:48.869 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 799, +lock 4
07-29 16:24:48.860 I/VOLOG   (27331): 16:24:48.869 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 801, -lock 4
07-29 16:24:48.860 I/VOLOG   (27331): 16:24:48.869 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 826, IV 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x1
07-29 16:24:48.860 I/VOLOG   (27331): 16:24:48.869 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 829, VR Decrypt+ 601600
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.910 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 959, ConfigureOutputControlSettings
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 960, BestEffort_Enabled 1
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 961, ccACP_Level 2
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 962, DwightCavendish_Enabled 1
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 963, HDCP_Enabled 1
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 964, ccCGMS_A_Level 3
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.911 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 965, CIT_Analog_Enabled 1
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.912 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 966, CIT_Digital_Enabled 1
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.912 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 967, DOT_Enabled 0
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.912 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 968, Anti_Mirroring_Enabled 0
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.913 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OperatorData, 987, bGlobal 0, dataSize 257, data 
07-29 16:24:48.900 I/VOLOG   (27331): 16:24:48.914 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, KeyRetrievalStatus, 954, url https://public-ott-nodrm.verimatrix.com/CAB/keyfile?r=31&t=VOD&p=0, status 0
07-29 16:24:49.000 I/VOLOG   (27331): 16:24:49.012 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 831, VR Decrypt- 0 601600
07-29 16:24:49.000 I/VOLOG   (27331): 16:24:49.012 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 836, pData 0x5bea1008, nSize 601600, dS 601600
07-29 16:24:49.900 I/VOLOG   (27331): 16:24:49.914 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 581, u_flag 2, e_source_format 8100
07-29 16:24:49.900 I/VOLOG   (27331): 16:24:49.914 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 799, +lock 4
07-29 16:24:49.900 I/VOLOG   (27331): 16:24:49.914 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 801, -lock 4
07-29 16:24:49.900 I/VOLOG   (27331): 16:24:49.914 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 826, IV 0x14, 0x4, 0xa0, 0xfc, 0x5, 0x74, 0x20, 0x2b, 0xb5, 0x9, 0x3e, 0x2b, 0x15, 0xa6, 0x96, 0x72
07-29 16:24:49.900 I/VOLOG   (27331): 16:24:49.914 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 829, VR Decrypt+ 435424
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 959, ConfigureOutputControlSettings
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 960, BestEffort_Enabled 1
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 961, ccACP_Level 2
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 962, DwightCavendish_Enabled 1
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 963, HDCP_Enabled 1
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.017 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 964, ccCGMS_A_Level 3
07-29 16:24:50.000 I/VOLOG   (27331): 16:24:50.018 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 965, CIT_Analog_Enabled 1
07-29 16:24:50.010 I/VOLOG   (27331): 16:24:50.018 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 966, CIT_Digital_Enabled 1
07-29 16:24:50.010 I/VOLOG   (27331): 16:24:50.019 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 967, DOT_Enabled 0
07-29 16:24:50.010 I/VOLOG   (27331): 16:24:50.019 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, ConfigureOutputControlSettings, 968, Anti_Mirroring_Enabled 0
07-29 16:24:50.010 I/VOLOG   (27331): 16:24:50.020 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OperatorData, 987, bGlobal 0, dataSize 257, data 
07-29 16:24:50.010 I/VOLOG   (27331): 16:24:50.021 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, KeyRetrievalStatus, 954, url https://public-ott-nodrm.verimatrix.com/CAB/keyfile?r=31&t=VOD&p=0, status 0
07-29 16:24:50.110 I/VOLOG   (27331): 16:24:50.121 @@@VOLOG,    Run, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 831, VR Decrypt- 0 435424
07-29 16:24:50.110 I/VOLOG   (27331): 16:24:50.121 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 836, pData 0x5bea1008, nSize 435424, dS 435424
07-29 16:24:50.110 I/VOLOG   (27331): 16:24:50.121 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 841, DstSize 435408, Size 435424, last data 0x10
07-29 16:24:50.340 I/VOLOG   (27331): 16:24:50.355 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 581, u_flag 2, e_source_format 8100
07-29 16:24:50.340 I/VOLOG   (27331): 16:24:50.355 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, CloseChunkDRMInfo, 935, +lock 7
07-29 16:24:50.340 I/VOLOG   (27331): 16:24:50.355 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, CloseChunkDRMInfo, 937, -lock 7
07-29 16:24:50.470 I/VOLOG   (27331): 16:24:50.487 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 581, u_flag 40, e_source_format 8100
07-29 16:24:50.470 I/VOLOG   (27331): 16:24:50.487 @@@VOLOG,   Info, 0A030000, 022DE700, DRM_Verimatrix_AES128_Other.cpp, OnSourceDrm, 633, asset id 31
07-29 16:24:50.490 I/VOLOG   (27331): 16:24:50.507 @@@VOLOG,   Info, 00150000, 022DE700, voChannelItemThread.cpp, ToDealItem_II, 1655, New "audio&video" Chunk:cars_1200_00002.ts, (ASTrackID:6, Flag:0x00000001, Live Time:(-1), Dead Time: (-1),StartTime:12000) Current 
